player_id,name,last_season,current_club_id,country_of_birth,age,sub_position,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name
544931,Christian Cappis,2022,206,United States,23,Central Midfield,Midfield,both,185.0,DK1,Bröndby IF
545635,Damien Furtado,2019,2425,France,26,Left Winger,Attack,right,180.0,PO1,Rio Ave FC
546213,Tuta,2022,24,Brazil,23,Centre-Back,Defender,right,185.0,L1,Eintracht Frankfurt
550829,Matej Kovar,2021,985,Czech Republic,23,Goalkeeper,Goalkeeper,right,196.0,GB1,Manchester United
552223,Filip Stankovic,2022,724,Italy,21,Goalkeeper,Goalkeeper,right,187.0,NL1,FC Volendam
553056,Vadym Yanchak,2020,18303,Ukraine,24,Right Midfield,Midfield,right,173.0,UKR1,FK Oleksandriya
554392,Nikitas Nikolis,2021,683,Greece,20,Left-Back,Defender,left,179.0,GR1,Olympiacos Piraeus
555137,Daniil Sokolov,2021,1083,Russia,20,Attacking Midfield,Midfield,right,184.0,RU1,FK Rostov
556173,Omar Khailoti,2021,1025,Italy,21,Centre-Back,Defender,left,192.0,IT1,Bologna FC 1909
559333,Kian Fitz-Jim,2022,610,Netherlands,19,Central Midfield,Midfield,right,174.0,NL1,Ajax Amsterdam
562256,Mikael Ndjoli,2019,987,England,24,Centre-Forward,Attack,right,183.0,SC1,Motherwell FC
563139,José Marsà,2021,336,Spain,21,Centre-Back,Defender,left,185.0,PO1,Sporting CP
563335,Zourdine Thior,2018,681,Senegal,25,Right Winger,Attack,right,170.0,ES1,Real Sociedad
563696,Batuhan Yilmaz,2018,36,Turkey,24,Centre-Back,Defender,right,190.0,TR1,Fenerbahce
565428,Alexandro Calut,2022,3057,Belgium,20,Left-Back,Defender,left,180.0,BE1,Standard Liège
566046,Nikita Kotin,2021,1083,Russia,20,Centre-Back,Defender,left,188.0,RU1,FK Rostov
568318,German Onugkha,2021,2698,Russia,26,Centre-Forward,Attack,right,193.0,RU1,Rubin Kazan
568695,Amadou N'Diaye,2019,347,Senegal,23,Centre-Forward,Attack,right,186.0,FR1,FC Metz
568835,Pablo Martínez,2021,3368,Spain,25,Central Midfield,Midfield,right,182.0,ES1,Levante UD
570426,Ismet Yazgan,2017,3205,Turkey,25,Defensive Midfield,Midfield,right,183.0,TR1,Kayserispor
572132,Muhammed Sarikaya,2021,19789,Turkey,21,Right-Back,Defender,right,182.0,TR1,Yeni Malatyaspor
572163,Daniil Yermolov,2022,83678,Ukraine,22,Goalkeeper,Goalkeeper,right,196.0,UKR1,Metalist Kharkiv
577779,James Daly,2019,873,England,23,Centre-Forward,Attack,left,178.0,GB1,Crystal Palace
579089,Christiaan Ravych,2022,520,Belgium,20,Centre-Back,Defender,right,192.0,BE1,Cercle Brugge
580030,James Furlong,2022,987,Ireland,20,Left-Back,Defender,left,178.0,SC1,Motherwell FC
582070,Artur Sagitov,2019,2698,Russia,23,Centre-Forward,Attack,right,185.0,RU1,Rubin Kazan
582718,Aritz Castro,2020,1108,Spain,25,Goalkeeper,Goalkeeper,right,187.0,ES1,Deportivo Alavés
584493,Panagiotis Ginis,2021,2441,Greece,24,Goalkeeper,Goalkeeper,right,190.0,GR1,AEK Athens
585317,Yassine Azzagari,2018,132,Netherlands,21,Central Midfield,Midfield,right,176.0,NL1,NAC Breda
585418,Abdulkadir Sönmez,2017,2944,Turkey,24,Defensive Midfield,Midfield,right,185.0,TR1,Ankaraspor
586986,Luke Plange,2021,873,England,20,Centre-Forward,Attack,left,178.0,GB1,Crystal Palace
587003,Lewis Bate,2021,399,England,20,Central Midfield,Midfield,left,170.0,GB1,Leeds United
587646,Mahamé Siby,2021,667,France,26,Defensive Midfield,Midfield,right,191.0,FR1,RC Strasbourg Alsace
590629,Julien Boyer,2021,3524,France,25,Left-Back,Defender,left,180.0,FR1,Clermont Foot 63
591914,Warren Tchimbembé,2021,347,France,25,Right Winger,Attack,right,180.0,FR1,FC Metz
593315,Thomas Callens,2021,1158,France,24,Goalkeeper,Goalkeeper,left,182.0,FR1,FC Lorient
596308,Sávio Roberto,2018,1085,Brazil,27,Central Midfield,Midfield,right,189.0,PO1,Vitória Setúbal FC
596901,Abdel Medioub,2021,40,France,25,Centre-Back,Defender,right,197.0,FR1,FC Girondins Bordeaux
599263,Vicente Esquerdo,2020,1049,Spain,24,Attacking Midfield,Midfield,left,180.0,ES1,Valencia CF
599663,Faris Pemi,2021,5817,Cameroon,22,Centre-Forward,Attack,left,185.0,DK1,SönderjyskE
601556,Bill Lathouwers,2020,28643,Belgium,23,Goalkeeper,Goalkeeper,left,192.0,BE1,SK Beveren
602899,Enes Sari,2022,10484,Turkey,22,Goalkeeper,Goalkeeper,right,187.0,TR1,Kasimpasa
603670,Jacob Marsden,2018,2999,England,26,Goalkeeper,Goalkeeper,right,186.0,SC1,Hamilton Academical FC
606743,Ivan Lytvynenko,2021,48726,Ukraine,22,Central Midfield,Midfield,left,176.0,UKR1,Rukh Lviv
607225,Florent Sanchez,2022,724,France,20,Central Midfield,Midfield,right,178.0,NL1,FC Volendam
609648,Petros Bagalianis,2021,683,Greece,22,Centre-Back,Defender,right,185.0,GR1,Olympiacos Piraeus
610570,Julián Bartolo,2022,6676,Argentina,27,Left Winger,Attack,left,166.0,GR1,Asteras Tripolis
611347,Alperen Eskicirak,2018,126,Turkey,22,Left Winger,Attack,both,180.0,TR1,Caykur Rizespor
611912,Harry Sharp,2021,511,Scotland,22,Goalkeeper,Goalkeeper,right,189.0,SC1,Dundee FC
612826,Silas,2022,79,DR Congo,24,Right Winger,Attack,right,189.0,L1,VfB Stuttgart
614195,Dani Plomer,2020,16795,Spain,24,Left Winger,Attack,right,180.0,ES1,Granada CF
615326,Tyreek Magee,2021,1245,Jamaica,23,Attacking Midfield,Midfield,left,173.0,BE1,KAS Eupen
615644,Aleksandr Grunichev,2021,49702,Russia,19,Right-Back,Defender,right,176.0,RU1,FC Pari Nizhniy Novgorod
616536,Mert Celik,2019,6890,Turkey,22,Centre-Back,Defender,right,186.0,TR1,Basaksehir FK
617408,Tatsuhiro Sakamoto,2022,2861,Japan,26,Left Midfield,Midfield,left,170.0,BE1,KV Oostende
618408,Maxen Kapo,2020,583,France,22,Defensive Midfield,Midfield,right,192.0,FR1,Paris Saint-Germain
620477,Kaio Jorge,2022,506,Brazil,21,Centre-Forward,Attack,right,182.0,IT1,Juventus FC
620598,Ameen Al-Dakhil,2021,3057,Iraq,21,Centre-Back,Defender,right,187.0,BE1,Standard Liège
623024,Jesús Vázquez,2022,1049,Spain,20,Left-Back,Defender,left,182.0,ES1,Valencia CF
628645,Filippo Tripi,2021,12,Italy,21,Defensive Midfield,Midfield,right,180.0,IT1,AS Roma
629566,Eddy Sylvestre,2020,3057,France,23,Central Midfield,Midfield,left,173.0,BE1,Standard Liège
630990,Ismael Gutiérrez,2019,1108,Spain,22,Central Midfield,Midfield,right,178.0,ES1,Deportivo Alavés
631576,Batuhan Kör,2021,449,Turkey,22,Centre-Forward,Attack,right,181.0,TR1,Trabzonspor
632675,Oleksiy Shpak,2021,61825,Ukraine,24,Central Midfield,Midfield,right,186.0,UKR1,FK Minaj
633434,Salih Kavrazli,2022,3840,Turkey,21,Right Winger,Attack,right,178.0,TR1,Adana Demirspor
635163,Cenk Alptekin,2019,36,Turkey,22,Centre-Back,Defender,left,192.0,TR1,Fenerbahce
636229,Carlos León,2020,16795,Spain,20,Central Midfield,Midfield,right,185.0,ES1,Granada CF
637549,Nikita Matyunin,2021,932,Russia,19,Goalkeeper,Goalkeeper,right,194.0,RU1,Lokomotiv Moscow
641537,Tommaso Baldanzi,2022,749,Italy,20,Attacking Midfield,Midfield,left,170.0,IT1,FC Empoli
644158,Lucas Silva,2021,2995,Brazil,25,Centre-Forward,Attack,right,176.0,PO1,FC Paços de Ferreira
644244,Enis Cokaj,2022,265,Albania,24,Defensive Midfield,Midfield,right,176.0,GR1,Panathinaikos Athens
646997,Jayden Bennetts,2019,1010,England,21,Left Winger,Attack,right,172.0,GB1,Watford FC
647484,Ebrima Darboe,2022,12,The Gambia,21,Defensive Midfield,Midfield,right,179.0,IT1,AS Roma
649261,Viktor Aleksandrov,2022,49702,Russia,21,Centre-Back,Defender,right,187.0,RU1,FC Pari Nizhniy Novgorod
652996,Saïd Hamulic,2022,415,Netherlands,22,Centre-Forward,Attack,right,188.0,FR1,FC Toulouse
653091,Taner Gümüs,2019,3205,Turkey,22,Left Winger,Attack,both,178.0,TR1,Kayserispor
653415,Leonardo Buta,2022,410,Portugal,21,Left-Back,Defender,left,182.0,IT1,Udinese Calcio
655893,Ravil Tagir,2022,968,Kazakhstan,20,Centre-Back,Defender,left,185.0,BE1,KVC Westerlo
656441,Jean Onana,2022,826,Cameroon,23,Defensive Midfield,Midfield,right,189.0,FR1,RC Lens
657124,Riku Danzaki,2022,987,Japan,23,Attacking Midfield,Midfield,right,174.0,SC1,Motherwell FC
658737,Mor Ndiaye,2022,1465,Senegal,22,Defensive Midfield,Midfield,right,185.0,PO1,GD Estoril Praia
659886,Bill,2021,60551,Brazil,24,Left Winger,Attack,right,175.0,UKR1,SK Dnipro-1
662131,Ahmetcan Kaplan,2022,610,Turkey,20,Centre-Back,Defender,left,189.0,NL1,Ajax Amsterdam
663424,Lasse Berg Johnsen,2022,5724,Norway,23,Central Midfield,Midfield,right,179.0,DK1,Randers FC
663581,Vini Souza,2022,714,Brazil,23,Defensive Midfield,Midfield,right,187.0,ES1,RCD Espanyol Barcelona
667980,Irakliy Manelov,2021,16704,Russia,20,Right Winger,Attack,right,170.0,RU1,FK Krasnodar
667999,Anas Nanah,2021,1245,Morocco,20,Left-Back,Defender,left,177.0,BE1,KAS Eupen
668587,Nazinho,2022,336,Portugal,19,Left-Back,Defender,left,180.0,PO1,Sporting CP
668606,Yuito Suzuki,2022,667,Japan,21,Attacking Midfield,Midfield,right,175.0,FR1,RC Strasbourg Alsace
670847,Momo Cho,2022,681,France,19,Centre-Forward,Attack,left,182.0,ES1,Real Sociedad
671915,Enzo Barrenechea,2022,506,Argentina,22,Defensive Midfield,Midfield,right,186.0,IT1,Juventus FC
673492,Morato,2022,294,Brazil,21,Centre-Back,Defender,left,192.0,PO1,SL Benfica
676117,Diogo Motty,2018,2423,Portugal,23,Left Winger,Attack,both,175.0,PO1,CD Santa Clara
676190,Killian Benvindo,2020,3911,France,22,Attacking Midfield,Midfield,right,179.0,FR1,Stade Brestois 29
683891,Serge-Philippe Raux Yao,2021,520,France,24,Centre-Back,Defender,left,197.0,BE1,Cercle Brugge
685854,Ruslan Bezrukov,2020,1083,Russia,21,Attacking Midfield,Midfield,both,175.0,RU1,FK Rostov
685939,Yaroslav Shcherbin,2020,3609,Russia,20,Centre-Forward,Attack,left,183.0,RU1,Rotor Volgograd
687035,Kelvin Ofori,2019,38,Ghana,21,Attacking Midfield,Midfield,left,172.0,L1,Fortuna Düsseldorf
689634,James Gomez,2022,2414,The Gambia,21,Centre-Back,Defender,right,189.0,DK1,AC Horsens
694549,Sam Sanna,2019,415,France,24,Central Midfield,Midfield,right,170.0,FR1,FC Toulouse
697144,Burak Ince,2021,10,Turkey,19,Central Midfield,Midfield,left,181.0,L1,Arminia Bielefeld
698110,Lorenzo Malagrida,2022,1038,Italy,19,Left Midfield,Midfield,right,174.0,IT1,UC Sampdoria
700305,Buluthan Bulut,2021,11282,Turkey,20,Central Midfield,Midfield,right,171.0,TR1,Alanyaspor
700998,Chaka Traorè,2020,130,Cote d'Ivoire,18,Left Winger,Attack,right,175.0,IT1,Parma Calcio 1913
701325,Bruno Onyemaechi,2022,2503,Nigeria,24,Left-Back,Defender,left,184.0,PO1,Boavista FC
702441,Sinaly Diomandé,2022,1041,Cote d'Ivoire,22,Centre-Back,Defender,right,184.0,FR1,Olympique Lyon
709478,Mykyta Turbayevskyi,2022,10690,Ukraine,21,Goalkeeper,Goalkeeper,right,193.0,UKR1,Zorya Lugansk
710479,Jesús Palomeque,2020,366,Spain,21,Centre-Back,Defender,right,185.0,ES1,Real Valladolid CF
716411,Maissa Ndiaye,2021,12,Senegal,21,Centre-Back,Defender,right,190.0,IT1,AS Roma
717421,Valentin Rabouille,2019,1160,France,23,Goalkeeper,Goalkeeper,left,190.0,FR1,Nîmes Olympique
717585,Mory Gbane,2022,3719,Cote d'Ivoire,22,Defensive Midfield,Midfield,right,188.0,RU1,FK Khimki
724418,Eljon Toci,2021,430,Albania,20,Centre-Forward,Attack,right,183.0,IT1,ACF Fiorentina
724428,Oula Traoré,2022,18105,Burkina Faso,27,Left-Back,Defender,left,180.0,UKR1,PFK Lviv
727079,Emir Tintis,2022,6646,Turkey,19,Left-Back,Defender,left,187.0,TR1,Fatih Karagümrük
729677,Noam Bonnet,2021,1041,France,21,Central Midfield,Midfield,right,177.0,FR1,Olympique Lyon
737781,Jérémy Le Douaron,2022,3911,France,25,Centre-Forward,Attack,left,189.0,FR1,Stade Brestois 29
739885,Bilal Ceylan,2020,114,Turkey,19,Right-Back,Defender,right,174.0,TR1,Besiktas JK
741033,Lucho Vega,2021,1465,Argentina,24,Central Midfield,Midfield,right,186.0,PO1,GD Estoril Praia
741292,Iker Bravo,2021,15,Spain,18,Centre-Forward,Attack,right,184.0,L1,Bayer 04 Leverkusen
742297,Caden Clark,2022,23826,United States,20,Attacking Midfield,Midfield,right,180.0,L1,RB Leipzig
744416,Matías Pérez,2022,14589,Argentina,24,Centre-Back,Defender,right,177.0,RU1,FK Orenburg
746427,Dmitriy Vershkov,2020,3609,Russia,21,Defensive Midfield,Midfield,right,184.0,RU1,Rotor Volgograd
748061,Lasse Schulz,2021,65,Finland,20,Goalkeeper,Goalkeeper,right,198.0,L1,SpVgg Greuther Fürth
752691,Bogdan Veklyak,2021,61825,Ukraine,23,Centre-Back,Defender,right,185.0,UKR1,FK Minaj
768384,Momo Cissé,2020,79,Guinea,20,Right Winger,Attack,right,178.0,L1,VfB Stuttgart
774554,Myroslav Znovenko,2022,83678,Ukraine,21,Goalkeeper,Goalkeeper,left,193.0,UKR1,Metalist Kharkiv
775868,Denys Demyanenko,2021,16239,Ukraine,22,Defensive Midfield,Midfield,right,185.0,UKR1,Desna Chernigiv
789082,Vanderson,2022,162,Brazil,21,Right-Back,Defender,right,173.0,FR1,AS Monaco
791173,Noah Crétier,2020,417,France,21,Centre-Back,Defender,right,180.0,FR1,OGC Nice
794349,Julien Le Cardinal,2022,826,France,25,Right-Back,Defender,right,184.0,FR1,RC Lens
796259,Abdulkadir Sünger,2020,833,Turkey,23,Goalkeeper,Goalkeeper,left,188.0,TR1,Denizlispor
802987,Irvyn Lomami,2021,1041,France,19,Right-Back,Defender,right,171.0,FR1,Olympique Lyon
814976,Martin Adeline,2021,1421,France,19,Central Midfield,Midfield,right,180.0,FR1,Stade Reims
818068,Magrão,2022,2425,Brazil,23,Goalkeeper,Goalkeeper,right,197.0,PO1,Rio Ave FC
818888,Antonio Raimondo,2022,1025,Italy,19,Centre-Forward,Attack,left,185.0,IT1,Bologna FC 1909
820374,Kobbie Mainoo,2022,985,England,18,Central Midfield,Midfield,right,175.0,GB1,Manchester United
834768,Darío Serra,2022,1435,Spain,20,Left Winger,Attack,right,180.0,NL1,Go Ahead Eagles
848875,Diego Callai,2021,336,Brazil,18,Goalkeeper,Goalkeeper,right,192.0,PO1,Sporting CP
855607,Bryan Nokoue,2021,618,Cameroon,21,Right-Back,Defender,right,180.0,FR1,AS Saint-Étienne
860073,Arda Uzun,2021,11282,Turkey,18,Centre-Forward,Attack,right,185.0,TR1,Alanyaspor
863208,Daniil Davydenko,2020,23611,Ukraine,23,Left-Back,Defender,left,182.0,UKR1,Olimpik Donetsk
876756,Batuhan Öztürk,2020,6646,Turkey,21,Centre-Back,Defender,both,186.0,TR1,Fatih Karagümrük
882225,Ivan Koshkosh,2021,6993,Ukraine,22,Defensive Midfield,Midfield,left,177.0,UKR1,FK Mariupol
888023,Kevin Kelsy,2022,660,Venezuela,18,Centre-Forward,Attack,left,193.0,UKR1,Shakhtar Donetsk
896154,Leonid Mina,2021,2671,Greece,19,Centre-Forward,Attack,right,182.0,GR1,PAS Giannina
913539,Estanis Pedrola,2021,131,Spain,19,Left Winger,Attack,right,185.0,ES1,FC Barcelona
919515,Jeanuël Belocian,2022,273,Guadeloupe,18,Centre-Back,Defender,left,182.0,FR1,Stade Rennais FC
935039,Maryan Faryna,2022,660,Ukraine,19,Centre-Back,Defender,left,180.0,UKR1,Shakhtar Donetsk
958598,Robert Renan,2022,964,Brazil,19,Centre-Back,Defender,left,185.0,RU1,Zenit St. Petersburg
974374,Anthony Valencia,2022,1096,Ecuador,19,Right Winger,Attack,left,174.0,BE1,Royal Antwerp FC
1059630,Vitaliy Mykhayliv,2022,18105,Ukraine,17,Attacking Midfield,Midfield,right,165.0,UKR1,PFK Lviv
264,Tamás Hajnal,2012,79,Hungary,42,Attacking Midfield,Midfield,both,167.0,L1,VfB Stuttgart
411,Levan Kobiashvili,2013,44,UdSSR,45,Left Midfield,Midfield,left,183.0,L1,Hertha BSC
1327,Alou Diarra,2016,1159,France,41,Defensive Midfield,Midfield,right,189.0,FR1,AS Nancy-Lorraine
1606,Morten Rasmussen,2012,2414,Denmark,38,Centre-Back,Defender,right,188.0,DK1,AC Horsens
1743,Patrick Platins,2015,105,Germany,40,Goalkeeper,Goalkeeper,right,190.0,L1,SV Darmstadt 98
1896,Ahmet Cebe,2015,19771,Germany,40,Right-Back,Defender,right,181.0,TR1,Akhisarspor
3195,Jermaine Pennant,2013,512,England,40,Right Winger,Attack,right,173.0,GB1,Stoke City
3310,Nicky Weaver,2013,370,England,44,Goalkeeper,Goalkeeper,right,191.0,SC1,Aberdeen FC
3332,Wayne Rooney,2017,985,England,37,Centre-Forward,Attack,right,176.0,GB1,Manchester United
3614,Tony Hibbert,2015,29,England,42,Right-Back,Defender,right,173.0,GB1,Everton FC
3901,Pierre-Alain Frau,2013,750,France,43,Centre-Forward,Attack,right,175.0,FR1,FC Sochaux-Montbéliard
4133,Richie Ryan,2012,1519,Ireland,38,Defensive Midfield,Midfield,both,178.0,SC1,Dundee United FC
4233,Adam Federici,2017,989,Australia,38,Goalkeeper,Goalkeeper,right,188.0,GB1,AFC Bournemouth
4276,Carlos Tevez,2014,506,Argentina,39,Second Striker,Attack,right,171.0,IT1,Juventus FC
4351,Remco van der Schaaf,2012,5724,Netherlands,44,Centre-Back,Defender,right,186.0,DK1,Randers FC
4415,Tim Cornelisse,2014,403,Netherlands,45,Right-Back,Defender,right,185.0,NL1,Willem II Tilburg
4471,Robert van Boxel,2013,133,Netherlands,40,Centre-Back,Defender,right,188.0,NL1,SC Cambuur Leeuwarden
4673,Wesley Sneijder,2017,417,Netherlands,38,Attacking Midfield,Midfield,both,170.0,FR1,OGC Nice
4698,Stijn Schaars,2018,306,Netherlands,39,Defensive Midfield,Midfield,left,178.0,NL1,SC Heerenveen
4796,Kader Mangane,2017,667,Senegal,40,Centre-Back,Defender,right,193.0,FR1,RC Strasbourg Alsace
4873,Armand Deumi,2012,1506,Cameroon,44,Centre-Back,Defender,right,180.0,TR1,Kardemir Karabükspor
5169,Hélder Postiga,2015,2425,Portugal,40,Centre-Forward,Attack,right,182.0,PO1,Rio Ave FC
5299,Ludovic Giuly,2012,1158,France,46,Right Winger,Attack,right,164.0,FR1,FC Lorient
5393,Sylvain Monsoreau,2012,1095,France,42,Centre-Back,Defender,left,186.0,FR1,ESTAC Troyes
5461,Florent Malouda,2014,347,French Guiana,42,Left Winger,Attack,left,177.0,FR1,FC Metz
5477,Rod Fanni,2016,244,France,41,Right-Back,Defender,right,186.0,FR1,Olympique Marseille
5518,Ariza Makukula,2013,653,Zaire,42,Centre-Forward,Attack,right,190.0,GR1,OFI Crete FC
5622,Guillaume Lacour,2015,1095,France,42,Right-Back,Defender,right,173.0,FR1,ESTAC Troyes
5680,Toifilou Maoulida,2013,595,France,43,Centre-Forward,Attack,right,184.0,FR1,SC Bastia
5768,Rubén Olivera,2013,430,Uruguay,40,Central Midfield,Midfield,right,184.0,IT1,ACF Fiorentina
5870,Massimo Donati,2017,2999,Italy,42,Defensive Midfield,Midfield,right,189.0,SC1,Hamilton Academical FC
5880,Morgan De Sanctis,2016,162,Italy,46,Goalkeeper,Goalkeeper,right,190.0,FR1,AS Monaco
6020,Francesco Tavano,2014,749,Italy,44,Centre-Forward,Attack,right,173.0,IT1,FC Empoli
6073,Ricardo Verón,2013,653,Argentina,42,Central Midfield,Midfield,left,173.0,GR1,OFI Crete FC
6118,Mamadou Niang,2012,114,Senegal,43,Centre-Forward,Attack,right,178.0,TR1,Besiktas JK
6287,Marco Caligiuri,2013,23,Germany,39,Centre-Back,Defender,right,180.0,L1,Eintracht Braunschweig
6457,Axel Bellinghausen,2012,38,Germany,40,Left Midfield,Midfield,left,182.0,L1,Fortuna Düsseldorf
6636,Christian Fuchs,2020,1003,Austria,37,Left-Back,Defender,left,187.0,GB1,Leicester City
6931,Gino Coutinho,2017,1090,Netherlands,40,Goalkeeper,Goalkeeper,right,179.0,NL1,AZ Alkmaar
7568,David Navarro,2015,3368,Spain,43,Centre-Back,Defender,right,188.0,ES1,Levante UD
7776,Josemi,2013,128,Spain,43,Centre-Back,Defender,right,183.0,GR1,AO Xanthi
7784,Ivan Leko,2013,498,Jugoslawien (SFR),45,Attacking Midfield,Midfield,left,179.0,BE1,KSC Lokeren (- 2020)
7914,Carlos Kameni,2018,36,Cameroon,39,Goalkeeper,Goalkeeper,right,186.0,TR1,Fenerbahce
8691,Sedat Agcay,2019,868,Turkey,41,Defensive Midfield,Midfield,right,176.0,TR1,MKE Ankaragücü
9218,Matthew Taylor,2013,379,England,41,Left Midfield,Midfield,left,177.0,GB1,West Ham United
9621,Zurab Khizanishvili,2013,3205,UdSSR,41,Centre-Back,Defender,right,186.0,TR1,Kayserispor
9852,Konstantinos Katsouranis,2014,3060,Greece,43,Defensive Midfield,Midfield,right,183.0,GR1,Atromitos Athen
9966,Almen Abdi,2015,1010,Jugoslawien (SFR),36,Central Midfield,Midfield,right,181.0,GB1,Watford FC
10501,Paul Gallagher,2014,1003,Scotland,38,Central Midfield,Midfield,right,185.0,GB1,Leicester City
12029,Ludovic Butelle,2020,1420,France,40,Goalkeeper,Goalkeeper,left,188.0,FR1,Angers SCO
12101,Franck Signorino,2016,347,France,41,Left-Back,Defender,left,176.0,FR1,FC Metz
12125,Stephen Kelly,2012,1032,Ireland,39,Right-Back,Defender,right,184.0,GB1,Reading FC
12134,François Clerc,2015,618,France,40,Right-Back,Defender,right,186.0,FR1,AS Saint-Étienne
12530,Oguzhan Bahadir,2012,6890,Turkey,43,Goalkeeper,Goalkeeper,right,190.0,TR1,Basaksehir FK
12638,Barry Nicholson,2013,2553,Scotland,44,Central Midfield,Midfield,right,173.0,SC1,Kilmarnock FC
12673,Stephen Pearson,2016,987,Scotland,40,Central Midfield,Midfield,left,182.0,SC1,Motherwell FC
12864,Jaroslav Drobny,2018,38,CSSR,43,Goalkeeper,Goalkeeper,right,192.0,L1,Fortuna Düsseldorf
12907,Alessio Cragno,2022,2919,Italy,28,Goalkeeper,Goalkeeper,right,184.0,IT1,AC Monza
13157,Filipe Anunciação,2014,2995,Portugal,44,Defensive Midfield,Midfield,right,179.0,PO1,FC Paços de Ferreira
13168,Raúl Meireles,2015,36,Portugal,40,Central Midfield,Midfield,both,179.0,TR1,Fenerbahce
13683,Dean Whitehead,2017,1110,England,41,Central Midfield,Midfield,right,183.0,GB1,Huddersfield Town
14240,Miguel Fidalgo,2015,976,Portugal,41,Centre-Forward,Attack,right,177.0,PO1,CF União Madeira (-2021)
14244,Paulo Assunção,2013,2672,Brazil,43,Defensive Midfield,Midfield,right,173.0,GR1,APO Levadiakos
14263,André Vilas Boas,2016,2425,Portugal,40,Defensive Midfield,Midfield,right,185.0,PO1,Rio Ave FC
14863,Sander Duits,2016,1435,Netherlands,39,Defensive Midfield,Midfield,left,183.0,NL1,Go Ahead Eagles
14879,Pierre Boya,2012,5724,Cameroon,39,Centre-Forward,Attack,right,184.0,DK1,Randers FC
15045,Niki Zimling,2018,5817,Denmark,38,Defensive Midfield,Midfield,right,178.0,DK1,SönderjyskE
15790,Ferrán Corominas,2014,1531,Spain,40,Centre-Forward,Attack,right,171.0,ES1,Elche CF
16311,Rouwen Hennings,2019,38,Germany,35,Centre-Forward,Attack,left,180.0,L1,Fortuna Düsseldorf
16576,Carlos Cuéllar,2013,289,Spain,41,Centre-Back,Defender,right,190.0,GB1,Sunderland AFC
16716,Danny Guthrie,2012,1032,England,36,Central Midfield,Midfield,right,176.0,GB1,Reading FC
16768,Bora Sevim,2015,524,Turkey,39,Goalkeeper,Goalkeeper,right,187.0,TR1,Gaziantepspor (- 2020)
16810,Marco Amelia,2015,631,Italy,41,Goalkeeper,Goalkeeper,right,190.0,GB1,Chelsea FC
17217,Grigoris Papazacharias,2013,441,Greece,38,Centre-Back,Defender,right,186.0,GR1,Apollon Smyrnis
